STATIONS_ID	MESS_DATUM	QN_3	FX	FM	QN_4	RSK	RSKF	SDK	SHK_TAG	NM	VPM	PM	TMK	UPM	TXK	TNK	TGK	eor
3987	2017-01-05	10	12.2	4.4	3	0	7	2.05	1	3.9	3.7	1014.42	-3.5	77.33	-0.8	-8.4	-11.7	eor
3987	2017-01-06	10	5.6	2.9	3	0	0	7.267	1	0.9	2.8	1027.5	-8	83.08	-4.2	-10.3	-13.7	eor
3987	2017-01-07	10	8.4	4	3	3.7	7	0	1	7.6	3.2	1017.79	-5.8	79.96	-2.8	-9.3	-10.4	eor
3987	2017-01-08	10	5.1	1.7	3	0.1	8	0	4	8	5	1015.7	-2	94.46	-1.2	-3	-2.9	eor
3987	2017-01-09	10	8.1	2.2	3	0	7	0	3	7.9	5.3	1013.06	-1.4	95.54	-0.4	-2.9	-4.7	eor
3987	2017-01-10	10	11.5	4.7	3	0	0	6.417	3	2.3	4.1	1001.88	-2.6	81.13	0.5	-5.9	-9.3	eor
3987	2017-01-11	10	16.6	6.3	3	3.7	8	0.05	3	7.5	4.3	993.2	-2.8	82.71	3	-6.8	-6.9	eor
3987	2017-01-12	10	16.9	7	3	2.2	8	0.1	7	6.8	6	990.09	2.6	80.83	4.6	1.5	-0.4	eor
3987	2017-01-13	10	13.6	5.7	3	5.1	8	0	6	7.2	6.2	979.05	0.9	94.42	2.1	-1.2	-5.3	eor
3987	2017-01-14	10	12	4.6	3	0.8	8	1.1	5	6	5.4	990.37	0	88.33	1.8	-1.4	-4.7	eor
3987	2017-01-15	10	12.8	5.1	3	1.6	7	0	5	7.8	5.5	1001.57	-0.2	91.25	0.5	-1.8	-4.5	eor
3987	2017-01-16	10	5.8	2.6	3	0	7	0	9	6.9	4.5	1013.02	-2.8	90.21	-1.6	-5.3	-12	eor
3987	2017-01-17	10	4.5	2.2	3	0	0	7.733	9	2.4	3.9	1023.71	-4.6	90.83	0.1	-8	-14.8	eor
3987	2017-01-18	10	4.1	1.7	3	0	7	0	7	7.8	3.7	1028.33	-5.5	91.88	-3.6	-8.8	-13.5	eor
3987	2017-01-19	10	4.5	1.8	3	0	8	0.05	6	7.3	4.1	1026.35	-3.4	86.67	-1.2	-5.2	-5.7	eor
3987	2017-01-20	10	4.5	2.6	3	0	6	0	6	8	5.2	1023.1	-0.5	87.42	0.9	-2.2	-2	eor
3987	2017-01-21	10	4.9	2.1	3	0	0	0	5	7.8	6.1	1020.35	0.8	94.58	2.1	-0.7	-2.1	eor
3987	2017-01-22	10	8.4	3.4	3	0	7	6.083	4	4	5	1016.12	-0.7	87.21	3.2	-3.4	-7.8	eor
3987	2017-01-23	10	6.1	2.2	3	0.1	8	0	4	7.8	4.5	1012.8	-3.6	94.79	-2.3	-5.2	-6.9	eor
3987	2017-01-24	10	5.4	2.7	3	0	7	0	3	8	5.4	1015.93	-1.4	96.67	-0.5	-2.4	-2.5	eor
3987	2017-01-25	10	5.3	2.1	3	0	7	0	3	8	5.7	1019.83	-0.4	96.25	0.2	-0.9	-1.1	eor
3987	2017-01-26	10	8.9	3.4	3	0	0	4.5	3	5.5	5.2	1018.58	-0.3	87.29	2.4	-3.3	-7.4	eor
3987	2017-01-27	10	7.5	3.3	3	0	0	8.25	3	0.6	3.8	1012.21	-2	73.33	3.2	-4.7	-9.9	eor
3987	2017-01-28	10	8.5	3.5	3	0	0	7.783	3	0.8	3.6	1008.02	-4.1	79.33	-0.4	-7.1	-11.3	eor
3987	2017-01-29	10	8.6	4.5	3	0	0	6.017	3	4	4.6	1008.44	0.7	72.17	6.2	-3.7	-7.6	eor
3987	2017-01-30	10	9.3	4.1	3	6.7	8	0	3	6.7	5.5	1002.77	0.1	89.63	2.4	-2.2	-5.7	eor
3987	2017-01-31	10	7.1	3.1	3	0	8	0	4	8	5.8	1003.68	-0.3	97.04	0.1	-0.7	-0.7	eor
3987	2017-02-01	10	6.8	2.4	3	0	7	0	3	6.4	5.4	1008.63	-1	94.92	0	-3.6	-6.5	eor
3987	2017-02-02	10	8	4	3	0.1	6	2.35	3	4.9	4.8	1001.79	-2.5	92.92	0.1	-6	-8.4	eor
3987	2017-02-03	10	9	4.4	3	0.5	6	0	3	7.9	6.4	995.32	0.9	97.67	2.8	-0.6	-0.7	eor
3987	2017-02-04	10	9.9	4.1	3	0	0	0.7	2	7.8	7	992.81	2	99	4.3	0.8	0.4	eor
3987	2017-02-05	10	9.5	3.1	3	0.4	7	0	0	8	6.7	993.18	1.5	98.92	2.3	0.4	0.2	eor
3987	2017-02-06	10	8.6	3.4	3	0.2	7	0	0	8	5.1	1006.57	-1.1	89.25	0.4	-2.4	-2.4	eor
3987	2017-02-07	10	8.6	3.9	3	0	7	0	0	7.8	4.3	1011.54	-1.3	76.88	-0.7	-2.2	-2.4	eor
3987	2017-02-08	10	9.6	4	3	0	7	0.25	0	7.5	3.4	1016.75	-3.7	73.17	-2.2	-5.1	-6.5	eor
3987	2017-02-09	10	10.4	4.2	3	0	7	2.667	0	6.8	3.3	1020.25	-4.2	72.63	-1.7	-5.5	-7	eor
3987	2017-02-10	10	13	6	3	0	0	4.833	0	4.5	3.7	1015.94	-3.2	75.42	0.1	-6.1	-7.2	eor
3987	2017-02-11	10	12.1	5.9	3	0	0	0	0	7.4	3.3	1014.99	-2.3	64.5	-1.2	-3.3	-3.2	eor
3987	2017-02-12	10	10.8	5.2	3	0	0	4.817	0	6.3	3.6	1020.87	-1.8	67.58	0.8	-3.6	-5.3	eor
3987	2017-02-13	10	9.3	4.4	3	0	0	8.8	0	0.7	3.7	1024.64	-3.1	75.67	2.8	-7	-8.1	eor
3987	2017-02-14	10	8.3	4.2	3	0	0	6.9	0	1.3	3.9	1023.19	-2.7	78.5	4	-8.3	-9.3	eor
3987	2017-02-15	10	7.2	4	3	0	0	9.45	0	0.4	4.6	1021.65	2.7	64.5	10.2	-3.6	-6.5	eor
3987	2017-02-16	10	8	4.2	3	0.3	6	6.633	0	3.3	7	1015.95	5.5	76.54	12.3	-0.6	-4.4	eor
3987	2017-02-17	10	10.5	4.3	3	1.5	6	0	0	7.9	8.2	1009.27	4.5	96.38	6.2	2.3	0	eor
3987	2017-02-18	10	7.9	3.5	3	0.1	6	0	0	8	7.2	1012.7	3.4	92.63	4.3	2.3	0.6	eor
3987	2017-02-19	10	9.8	4.3	3	2.1	6	1.567	0	6.9	6.9	1007.98	3.8	86.25	8.6	-0.7	-2.7	eor
3987	2017-02-20	10	15.2	6.3	3	2.9	6	0	0	7.9	8.9	1000.15	6.6	91.13	9.5	4.2	2.9	eor
3987	2017-02-21	10	17.3	6.8	3	2.3	6	2.617	0	5.4	8.6	996.44	7	85.92	9.8	3	-1	eor
3987	2017-02-22	10	20.5	8.1	3	9.3	6	0	0	6.6	8.9	988.95	7	87.71	11.3	2.9	-1.2	eor
3987	2017-02-23	10	20.5	6.4	3	8.2	6	0	0	6.9	8.3	982.66	6.4	86.17	8.2	4	1.6	eor
3987	2017-02-24	10	22.8	7.3	3	2	8	3.233	0	5.5	6	990.67	2.8	80.5	6.9	0	-2.9	eor
3987	2017-02-25	10	12	4.9	3	0.4	6	3.867	0	5.6	6	1005.7	3.1	79.67	6.5	-0.7	-2.8	eor
3987	2017-02-26	10	12	5.6	3	1.7	6	0.35	0	7.6	7.5	998.55	7.7	70.79	10.7	4.6	3.5	eor
3987	2017-02-27	10	12.3	4.9	3	0	6	6.283	0	5	7.5	991.87	9.6	63.38	13.6	6.1	2.4	eor
3987	2017-02-28	10	16.1	6	3	0.3	6	1.883	0	7.1	6.8	981.4	8.3	61.88	11	4	2.8	eor
3987	2017-03-01	10	14	4.9	3	3.3	6	3.117	0	5.6	7	987.47	3.8	87.42	7.3	1.7	-0.8	eor
3987	2017-03-02	10	22.3	6.9	3	2.7	6	0.1	0	7.8	7.7	991.15	5.1	87.04	7	2.9	1.6	eor
3987	2017-03-03	10	11	4.5	3	0	0	8.567	0	5.5	6.2	998.4	6.4	66.38	11.7	0.9	-2.3	eor
3987	2017-03-04	10	9.2	4.2	3	0.9	6	6.8	0	6.8	6.9	985.96	9.5	59.04	17.2	3.3	1.6	eor
3987	2017-03-05	10	13.3	4.6	3	0	6	2.717	0	6.5	7.9	988.3	8.8	70.79	12.6	5.7	3.2	eor
3987	2017-03-06	10	6.6	2.5	3	3.4	8	0	0	7	7.6	988.91	5.4	84.96	8.2	2.9	0.7	eor
3987	2017-03-07	10	10.3	3.2	3	0	6	0	0	8	6.3	999.88	2.7	85.17	3.9	1.6	1.4	eor
3987	2017-03-08	10	12.9	4	3	4.4	6	2.067	0	7.3	7	1006.12	5.6	78.21	10.3	2	0.8	eor
3987	2017-03-09	10	14.8	3.9	3	3.1	6	1.867	0	7.3	8.4	1002.84	7	84.75	11	4.6	4.2	eor
3987	2017-03-10	10	14.1	5.5	3	0.2	6	0.683	0	7.3	7.4	1009.74	6.6	76.21	9.6	3.9	0.9	eor
3987	2017-03-11	10	5.4	2.6	3	0	0	3.033	0	4.3	6.8	1013.15	4.1	83.96	8.6	0.8	-3.1	eor
3987	2017-03-12	10	8.2	3.9	3	0	0	8.333	0	4.3	5.9	1011.36	1.8	85.83	6.9	-1.3	-3.4	eor
3987	2017-03-13	10	8.2	3.4	3	0	0	5.083	0	4.6	5.7	1013.73	3.9	72.83	9.8	-2	-3.2	eor
3987	2017-03-14	10	11.5	3.9	3	0	6	0.183	0	7	7.5	1015.83	6.4	78.54	11.2	1.6	-1.7	eor
3987	2017-03-15	10	14	5.7	3	0	0	7.483	0	5.3	7.4	1015.1	9.6	62.96	13.9	3.9	0.1	eor
3987	2017-03-16	10	9.9	4.4	3	0	0	4.883	0	4.3	6.8	1010.88	7.6	65.63	13.8	2	-1.5	eor
3987	2017-03-17	10	13.7	5.8	3	4.1	6	0.65	0	5.9	6.6	998.52	7.5	62.75	11.7	4.3	0.5	eor
3987	2017-03-18	10	25.1	8	3	1.8	6	1.717	0	5.8	7	988.75	5.6	76.67	10.9	2.3	0	eor
3987	2017-03-19	10	15.9	4.7	3	13.4	6	0.217	0	6.3	7.7	994.1	4.1	91.29	9.6	-0.8	-3.7	eor
3987	2017-03-20	10	13.6	5.7	3	0.3	6	0.117	0	7.9	11	993.26	10.8	85.08	13.5	9.1	8	eor
3987	2017-03-21	10	12.4	4.5	3	1.6	6	0.5	0	7.4	9.3	995.43	9.1	80.58	12.1	4.8	1.8	eor
3987	2017-03-22	10	8.4	2.9	3	0	6	6.55	0	6.1	6	1005.48	6.8	62.88	11.7	2.4	-0.8	eor
3987	2017-03-23	10	11	3.7	3	3.5	6	0	0	7.8	7.7	1008.13	6.1	81.75	7.9	5.2	4.5	eor
3987	2017-03-24	10	7.9	2.7	3	0	0	11.867	0	2.4	5.8	1017.77	7.5	59.42	13.9	1	-2.3	eor
3987	2017-03-25	10	9.7	3.4	3	0	0	8.067	0	6.6	5.8	1016.4	7.2	59.38	13.1	2.1	-1.4	eor
3987	2017-03-26	10	4.3	1.7	3	0	0	9.4	0	3	6.5	1014.37	7.5	66.38	13.9	1.4	-2.4	eor
3987	2017-03-27	10	6.5	2.5	3	0	0	12.3	0	0.8	5.6	1013.59	11.1	45	18.3	4.1	-1.1	eor
3987	2017-03-28	10	7.7	3.3	3	0	0	12.117	0	2.3	6.1	1008.61	13.6	42.63	22.2	4.7	0.5	eor
3987	2017-03-29	10	15.3	5.7	3	4.3	6	0.717	0	6.6	10.3	1009.27	10.7	79.96	14.3	7.4	3.1	eor
3987	2017-03-30	10	9.4	3.9	3	0.1	6	3.25	0	6.9	12.5	1012.32	13	84.29	18.2	9.9	7.9	eor
3987	2017-03-31	10	10.7	4.8	3	0	0	9.9	0	5.5	10.7	1005.2	16.3	60.21	23	9.9	6.9	eor
3987	2017-04-01	10	8	3.1	3	0	6	10.9	0	4.8	10.1	999.46	16.1	57.21	22.9	8.9	5.2	eor
3987	2017-04-02	10	9	3.5	3	0	0	6.25	0	4.5	10.9	1005.53	13.1	73.33	18.3	8.4	4.7	eor
3987	2017-04-03	10	7.9	2.7	3	0	0	0	0	6.4	8.9	1013.88	8.4	81.04	10.3	5.5	1.6	eor
3987	2017-04-04	10	6.5	2.3	3	0	6	1.2	0	7.4	9.2	1012.89	9.3	79.33	12.6	6.2	5.3	eor
3987	2017-04-05	10	14.9	4.5	3	0.9	6	1.65	0	7	8.5	1008.45	9.7	71.25	14.5	5.7	4.4	eor
3987	2017-04-06	10	14.1	6.4	3	0.1	6	8.333	0	5.3	6.8	1008.31	8.6	63.54	13.8	4.1	2.2	eor
3987	2017-04-07	10	15.7	6.9	3	0.1	6	0	0	7.8	9.4	1006.12	9.1	81.17	12.1	6.3	6.1	eor
3987	2017-04-08	10	9.7	3.6	3	0	6	1.317	0	7.3	9.4	1011.3	10.7	73.42	15.1	7.6	3.9	eor
3987	2017-04-09	10	7.5	2.4	3	0	0	9.917	0	3.1	9.3	1011.8	13.2	63.63	19.4	8.2	5.5	eor
3987	2017-04-10	10	18.5	6.4	3	0	6	8.95	0	3.5	8.8	1004.08	12.1	63.25	21.6	5.3	2.8	eor
3987	2017-04-11	10	15.1	6	3	3.5	6	3.75	0	6.2	7.4	1008.53	7	74.17	10.3	3.3	1.5	eor
3987	2017-04-12	10	15.2	6.1	3	4.9	6	0.467	0	7.8	9.8	999.75	8.9	86.54	14.9	6.2	6	eor
3987	2017-04-13	10	16.3	6.8	3	0	6	5.717	0	5.8	7.8	997.66	8.7	70.13	13.8	5.2	3	eor
3987	2017-04-14	10	11.6	5.3	3	0	6	5.667	0	5.8	7.2	1001.58	8.5	66.79	13.9	3.1	1	eor
3987	2017-04-15	10	20.3	6	3	2.9	6	0.217	0	7	8.3	998.11	7.7	78.96	10.9	4.2	2.1	eor
3987	2017-04-16	10	13.9	4.7	3	3.7	8	3.583	0	5.9	7.3	1001.96	5.6	80.08	9.3	3.3	1.1	eor
3987	2017-04-17	10	9.8	3.2	3	5.5	8	7.767	0	5.3	7.1	1002.81	5.5	80.5	11.2	2.3	0.5	eor
3987	2017-04-18	10	12.3	3.9	3	0.3	8	3.667	0	6.1	6.3	1010.81	4.6	75.17	9.5	2.1	0.3	eor
3987	2017-04-19	10	12.8	4	3	0.3	7	6.85	0	4	4.8	1020.88	2.9	64.88	7.7	-1.4	-4.4	eor
3987	2017-04-20	10	6.7	2.7	3	0	0	9.217	0	4.7	4.7	1021.85	4	60.63	9.7	-2.8	-6	eor
3987	2017-04-21	10	17.7	6.1	3	1.2	6	1.517	0	7.3	7.8	1011.75	9.7	63.63	16.5	3.7	1.3	eor
3987	2017-04-22	10	17.2	7.2	3	0.1	8	4.983	0	5.6	6.9	1005.6	6.8	71.04	11.5	3.9	2	eor
3987	2017-04-23	10	17.9	6.1	3	2.1	8	3.017	0	5.7	6.9	1006.91	5.1	78.79	10.2	2.2	-0.3	eor
3987	2017-04-24	10	12.9	4.7	3	0	0	8.867	0	5.6	6.4	1001.65	8.4	61.04	15.3	0.1	-2.2	eor
3987	2017-04-25	10	15.3	4.6	3	0.4	6	4.383	0	6.5	7.1	993.09	7.4	69.67	12.5	2.2	-0.8	eor
3987	2017-04-26	10	7	2.8	3	0	0	7.7	0	5.2	5.7	999.36	6.4	62.25	12.2	0.7	-2.4	eor
3987	2017-04-27	10	8.6	2.5	3	0	6	8.133	0	4.6	5.8	1002.29	6.8	61.83	13.2	0.7	-2.7	eor
3987	2017-04-28	10	7.8	2.2	3	0.3	6	6.333	0	5.1	6.1	1001.3	8.3	58.42	13.3	2.2	-1.6	eor
3987	2017-04-29	10	10.6	3.6	3	0	6	5	0	5	6.8	1005	7.4	68.79	12.8	3.4	-0.8	eor
3987	2017-04-30	10	15	5.2	3	0	0	13.85	0	1.4	6.2	1007.65	8.2	61.04	15.3	0.6	-2.4	eor
3987	2017-05-01	10	17	6.3	3	0	0	6.583	0	5.5	7.3	1003.54	11.1	57.04	18	3.9	1.7	eor
3987	2017-05-02	10	16.1	6.3	3	3.2	6	0.017	0	7.5	9	1005.32	9.6	75.46	11.3	8.3	7.9	eor
3987	2017-05-03	10	12.2	4.6	3	1.4	6	4.117	0	7.1	10.3	1009.81	11.8	75.25	17.5	8.2	7.7	eor
3987	2017-05-04	10	13.5	3.6	3	4	6	0	0	8	10.3	1006.46	8.6	92.33	11.3	7.4	7.4	eor
3987	2017-05-05	10	6.6	1.6	3	0	6	0	0	7.8	11.5	1007.41	9.9	94.17	12.1	8.2	8.3	eor
3987	2017-05-06	10	8.1	3	3	0	6	2.133	0	6.8	11.6	1003.58	12.4	82.08	17.4	9.3	6.7	eor
3987	2017-05-07	10	8.2	2.8	3	1.5	6	5.983	0	5.8	9.9	1000.7	12.4	71.17	19.2	7.8	4.7	eor
3987	2017-05-08	10	14.2	3.6	3	2.6	6	0.117	0	7.3	8.6	1003.53	7.4	82.63	10	1.8	-0.3	eor
3987	2017-05-09	10	10.6	2.7	3	0.2	6	2.467	0	6.3	6.8	1006.18	5.7	75.58	11.2	1.7	-0.2	eor
3987	2017-05-10	10	10.5	3.6	3	0	0	6.083	0	6.8	7.3	997.61	8.3	67.79	13.8	4.1	2.7	eor
3987	2017-05-11	10	10.9	3.4	3	0	0	13.267	0	4.2	8.3	993.35	12.5	60.38	20.9	4.1	0.8	eor
3987	2017-05-12	10	15.3	4.6	3	0.2	6	11.4	0	6.2	11.4	992.29	15.9	67	25.5	8.7	7.3	eor
3987	2017-05-13	10	6.7	2.5	3	0.9	6	1.333	0	7	15	999.31	15.4	85.96	20.6	12.9	11.6	eor
3987	2017-05-14	10	11.4	2.9	3	0.2	6	10.7	0	4	14.1	1008.13	15.9	79.83	21.9	11.7	8.4	eor
3987	2017-05-15	10	9.8	3.5	3	0	0	8.883	0	5.8	11.9	1015.58	15.7	69.54	21.3	11.6	8.1	eor
3987	2017-05-16	10	6.8	2.6	3	0.2	6	2.367	0	7.3	12	1017.65	16.2	65.75	19.7	11.2	7	eor
3987	2017-05-17	10	8.5	3.1	3	0	0	12.333	0	5.5	13	1011.04	20.1	56.79	26.8	13.3	11.6	eor
3987	2017-05-18	10	8.5	3.5	3	0	0	14.45	0	3.8	12.8	1001.2	21.6	53.17	29.4	13.5	11.1	eor
3987	2017-05-19	10	13.7	3.7	3	0	0	13.467	0	2.5	14.4	996.56	22.5	56.13	30.8	14.4	12.1	eor
3987	2017-05-20	10	15.5	5.3	3	0	0	4.917	0	6	11.4	1007.35	15.6	65.63	19.7	11.5	8	eor
3987	2017-05-21	10	8.1	2.9	3	0	0	13.217	0	2.3	10.1	1013.85	16.1	58.88	22.5	9.4	5.6	eor
3987	2017-05-22	10	6.6	2.5	3	0	0	13.083	0	3.5	9.3	1009.42	17	51.46	23.9	10.1	5.7	eor
3987	2017-05-23	10	18.6	3.7	3	2.3	6	10.9	0	5.1	11.4	1003.91	18.2	59.04	26.3	11.3	7	eor
3987	2017-05-24	10	12.5	5.3	3	0.1	6	1.433	0	5.9	10.6	1007.36	12.9	72.33	17.8	9.8	6.5	eor
3987	2017-05-25	10	9.7	3.6	3	0	0	7.033	0	5	11.4	1009.24	13.7	73.92	18.9	8.3	4.7	eor
3987	2017-05-26	10	8.7	3.6	3	0	0	9.133	0	3.7	13.8	1009.3	17.2	73.33	24.9	11.7	8.2	eor
3987	2017-05-27	10	8.8	3.4	3	0	0	15.783	0	0	11.9	1010.81	20.2	55	27.9	12.2	7.8	eor
3987	2017-05-28	10	12	4.2	3	0	0	12.4	0	3.4	13.2	1006.57	23.2	48.63	32.3	13.2	10.3	eor
3987	2017-05-29	10	7.3	2.7	3	0	0	12.35	0	4	16.5	1001.72	23.8	58.38	30.6	17.2	13.9	eor
3987	2017-05-30	10	20.3	4.1	3	0.5	6	6.167	0	5.3	18.4	999.83	22.3	69.25	31.6	18.1	15.7	eor
3987	2017-05-31	10	15.6	6	3	0	0	10.717	0	5.1	12.7	1006.05	18.7	60.88	24.6	11.2	8.8	eor
3987	2017-06-01	10	9.8	4.1	3	0	0	15.633	0	2	8.9	1009.17	15.7	54.46	23.6	8.7	6.4	eor
3987	2017-06-02	10	8.2	2.6	3	0	0	15.8	0	1.9	8.8	1006.55	18.6	46.71	26.2	10.2	5.8	eor
3987	2017-06-03	10	8.8	3.9	3	3.8	6	5.3	0	6.3	13.8	1002.45	17.2	69.67	22.7	12	8.7	eor
3987	2017-06-04	10	13.3	4.2	3	13.8	6	3.083	0	5.9	16	998.58	16	87.88	17.9	12.3	9.3	eor
3987	2017-06-05	10	10.3	2.4	3	3.3	6	6.667	0	6.7	12.8	1002.49	15.9	73.5	22.7	12.5	10.3	eor
3987	2017-06-06	10	16.3	4	3	3.8	6	5.85	0	6.8	15.7	993.1	17.3	81.96	25.8	12.2	12.5	eor
3987	2017-06-07	10	17	6.4	3	0.6	6	7.467	0	6.1	11.3	999.07	14	72.33	18.9	10.1	9.1	eor
3987	2017-06-08	10	11	4.4	3	0	6	2.667	0	7	11.9	1005.46	16.1	65.46	21	11.1	9.8	eor
3987	2017-06-09	10	18.6	4.6	3	0.2	6	11.067	0	5.5	12.9	1001.7	19.9	59.71	29.2	13.3	10.3	eor
3987	2017-06-10	10	8.4	2.9	3	0	0	10.567	0	4.8	12.8	1007.54	18.3	63.54	24.1	12.6	11.1	eor
3987	2017-06-11	10	9.8	3.1	3	1.2	6	11.383	0	4.8	14	1005.48	22.2	55.08	29	14.8	11.8	eor
3987	2017-06-12	10	17.1	6.8	3	0	6	6.65	0	6	13.8	999.66	19.4	61.63	23.2	15.8	15.3	eor
3987	2017-06-13	10	14	6.3	3	0	6	2.683	0	5.8	12	1003.88	16.4	64.5	19.7	12.7	10.4	eor
3987	2017-06-14	10	8.8	3.5	3	0	0	14.433	0	3.3	12.2	1007.27	16.9	65.75	22.9	10.5	7.2	eor
3987	2017-06-15	10	16.6	3	3	7.2	6	11.633	0	6.2	12.8	1004.23	20.9	55.25	28.1	12.8	9.1	eor
3987	2017-06-16	10	16.9	5.9	3	2.4	6	5.7	0	5.8	15.1	1002.52	16.6	80	21.2	12.9	11.4	eor
3987	2017-06-17	10	15	5.9	3	0	0	5.95	0	4.5	12.2	1008.86	16.5	66.58	22.7	12.2	10	eor
3987	2017-06-18	10	7.2	2.8	3	0	0	15.667	0	1.5	15.3	1012.61	19.4	70	26.2	11.9	8.8	eor
3987	2017-06-19	10	5.8	2.3	3	0	0	14.15	0	1.2	16.4	1009.16	23.9	58.63	31.1	16.2	13.4	eor
3987	2017-06-20	10	11.5	3.8	3	0	0	11.9	0	5.1	15.9	1004.23	23.4	55.79	29.4	16.8	14.5	eor
3987	2017-06-21	10	8.2	2.8	3	0	0	14.433	0	4.3	11.2	1005.92	18.5	55.17	25	11.9	8.6	eor
3987	2017-06-22	10	27	3.9	3	37.8	8	6.717	0	6.2	15.6	1000.01	19.2	72.13	28.5	13.7	10.7	eor
3987	2017-06-23	10	16.2	6	3	0	6	4.6	0	6.9	16.9	998.94	19.4	76.75	23.6	16.4	15.8	eor
3987	2017-06-24	10	12.9	4.7	3	0.5	6	0.567	0	7.2	16.1	1000.8	19.4	71.29	22.7	17.2	16.5	eor
3987	2017-06-25	10	13.7	4.8	3	4.1	6	1.333	0	7	17.5	998.29	17.6	87.25	22.2	15	14.6	eor
3987	2017-06-26	10	10.3	3.7	3	1.4	6	4.583	0	6.5	14.2	999.73	16.4	77.33	20.9	12.8	9.5	eor
3987	2017-06-27	10	7.1	2.4	3	0	0	12.483	0	5.2	12	1000.13	17.2	62.71	23.5	10.5	7.7	eor
3987	2017-06-28	10	10.9	3.5	3	3.5	6	8.717	0	4.7	18	989.58	19.6	78.75	27	13.9	12	eor
3987	2017-06-29	10	15.5	5	3	73.5	6	0	0	7.3	20.3	982.02	18	97.79	20.5	16.2	15.5	eor
3987	2017-06-30	10	15.3	6.2	3	1.6	6	0.533	0	7.6	16.9	988.98	16	92.63	19.5	13.7	12.7	eor
3987	2017-07-01	10	14.5	4.9	3	7.1	6	0.25	0	7.6	16.4	994.2	15.6	92.75	19	13.4	12.6	eor
3987	2017-07-02	10	12.8	5.3	3	0.5	6	2.3	0	6.3	15.5	1002.66	15.6	87.04	19.5	12.2	10.3	eor
3987	2017-07-03	10	12.7	4.7	3	0.7	6	12.25	0	4.4	12.4	1007.3	17	65.58	22.8	10.5	8.5	eor
3987	2017-07-04	10	13.9	4.8	3	0	6	11.55	0	5.1	12.3	1006.99	16.8	66.5	21.6	13.3	11.7	eor
3987	2017-07-05	10	6.5	2.1	3	0.3	6	3.55	0	5.9	13.3	1007.29	16.2	72.83	21.1	13.2	11.1	eor
3987	2017-07-06	10	6.8	1.8	3	0	6	9.567	0	5	14.1	1007.29	19.8	63.46	26.1	13.3	10.4	eor
3987	2017-07-07	10	11.7	3.2	3	0.3	6	5.417	0	6.2	16.9	1001.74	20	73.42	28.1	15.6	15	eor
3987	2017-07-08	10	15.7	3.8	3	0.2	6	4.15	0	6.2	18.3	1002.94	19.7	80.96	25.4	16.2	14	eor
3987	2017-07-09	10	8.3	2.1	3	0	0	9	0	3.7	15.4	1002.94	18.5	73.58	24.7	13.7	11.8	eor
3987	2017-07-10	10	12	3.3	3	9	6	1.5	0	7.1	18.4	996.28	18.1	87.67	21.8	15.3	13.3	eor
3987	2017-07-11	10	10	3.1	3	5.2	6	5.933	0	7.1	17.5	998.22	18.2	83.58	24.1	14	14	eor
3987	2017-07-12	10	15.3	4.3	3	4.9	6	1.95	0	6.5	17.5	997.13	16.6	92.08	21.3	12.5	11.7	eor
3987	2017-07-13	10	12.7	5.3	3	0	0	10.7	0	5.5	11.6	1007.11	14.7	70.88	18.8	11.2	9.4	eor
3987	2017-07-14	10	5.9	1.6	3	0	6	5.2	0	6.1	11.5	1004.38	16.3	64.08	21.8	11.3	9.2	eor
3987	2017-07-15	10	9.4	3.9	3	0.3	6	10.367	0	6.1	14	1007.49	17.3	72.88	22.7	13	12.1	eor
3987	2017-07-16	10	10.7	3.5	3	7.2	6	4.633	0	6.3	15.6	1010.17	17.4	80.04	22.2	12.3	10.1	eor
3987	2017-07-17	10	9.3	3.5	3	0	0	11.417	0	4.7	15	1009.18	18.3	73	23.4	14.1	11.3	eor
3987	2017-07-18	10	5.9	2.2	3	0	0	14.7	0	3.3	14.2	1009.48	18.7	68.38	24.9	12.4	9.7	eor
3987	2017-07-19	10	10.4	3.9	3	3.8	6	14.267	0	4.2	16.4	1003.18	22.2	64.04	29.2	14.3	12.1	eor
3987	2017-07-20	10	9.3	3.6	3	0	6	8.2	0	6	21.6	998.23	22	82.54	28.6	17.6	16.6	eor
3987	2017-07-21	10	8.1	3.4	3	0	0	13.533	0	3.5	18.3	1002.03	21.3	73.83	27.2	17.2	15.5	eor
3987	2017-07-22	10	10.2	4	3	4	6	5.083	0	5.9	20.6	1002.05	20.4	86.25	26.7	17.4	16.1	eor
3987	2017-07-23	10	11.9	3.2	3	7.1	6	4.383	0	6.9	18.4	1001.02	19.5	82.29	24.6	16.3	14.1	eor
3987	2017-07-24	10	7.5	2.2	3	51.5	6	6.917	0	7.1	15.5	996.97	18.9	73.29	24.2	14.2	12.1	eor
3987	2017-07-25	10	9.1	3.1	3	9.4	6	0	0	7.9	16.8	990.42	15.8	93.79	17.8	14.3	14.6	eor
3987	2017-07-26	10	12.8	4	3	24.9	6	0	0	7.8	17.4	990.82	15.5	98.33	16.3	14.7	14.7	eor
3987	2017-07-27	10	15.3	3.5	3	3	6	6.567	0	5.7	17.6	995.13	17.3	89.21	22.6	13.1	11.6	eor
3987	2017-07-28	10	12.2	4.8	3	0	0	11.067	0	4.5	15.3	998.56	18	75.75	22.8	14.2	12.6	eor
3987	2017-07-29	10	11.9	4.5	3	0	0	4.967	0	6.3	16.5	1001.82	19.9	71.38	26	14.4	13.4	eor
